emulator,label,iteration,status,rom_sha256,rom_size_bytes,tag,build,metric,count,total_ticks,mean_ticks,min_ticks,max_ticks,budget_ticks,over_budget,checksum,pass
"melonds","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,touch_create_and_drag,225,1469123,6529,28,103464,0,0,d8635f64,1
"melonds","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,hit_test,600,946502,1577,1235,3289,0,0,d82df0ac,1
"melonds","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,physics_step,240,31416817,130903,99938,193188,558566,0,8c4d9050,1
"melonds","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,render_frame,240,102144229,425600,35437,459684,558566,0,8c4d9050,1
"melonds","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,render_begin,240,127440,531,531,531,558566,0,8c4d9050,1
"melonds","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,render_canvas,240,101989189,424954,34791,459038,558566,0,8c4d9050,1
"melonds","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,render_end,240,8400,35,35,35,558566,0,8c4d9050,1
"melonds","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,frame_total,240,133596421,556651,142413,559845,558566,230,8c4d9050,1
"melonds","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,frame_over_1pct_count,1,0,0,0,0,0,0,8c4d9050,1
"melonds","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,frame_over_2x_count,1,0,0,0,0,0,0,8c4d9050,1
"melonds","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,visible_things_rendered,1,5166,5166,5166,5166,0,0,8c4d9050,1
"melonds","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,line_quads_rendered,1,22549,22549,22549,22549,0,0,8c4d9050,1
"melonds","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,things_final,1,27,27,27,27,0,0,8c4d9050,1
"melonds","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,behavior_pass,1,1,1,1,1,0,0,8c4d9050,1
"melonds","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,hit_test_heap_fixed_pass,1,1,1,1,1,0,0,d82df0ac,1
"melonds","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,overall_pass,1,1,1,1,1,0,0,8c4d9050,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,benchmark_started,1,1,1,1,1,0,0,00000000,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,file_output_ready,1,0,0,0,0,0,0,00000000,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,timer_read_overhead_ticks,1,13,13,13,13,0,0,00000000,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,scene_things_created,1,27,27,27,27,0,0,d8635f64,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,scene_position_sum_x,1,2995,2995,2995,2995,0,0,d8635f64,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,scene_position_sum_y,1,1943,1943,1943,1943,0,0,d8635f64,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,hit_test_heap_delta_bytes,1,0,0,0,0,0,0,d82df0ac,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,touch_create_and_drag,225,1594383,7086,26,110935,0,0,d8635f64,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,hit_test,600,998574,1664,1333,3077,0,0,d82df0ac,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,physics_step,240,56143433,233930,175554,341294,558566,0,8c4d9050,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,render_frame,240,77654567,323560,40739,383972,558566,0,8c4d9050,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,render_begin,240,126936,528,528,529,558566,0,8c4d9050,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,render_canvas,240,77497147,322904,40090,383318,558566,0,8c4d9050,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,render_end,240,8277,34,34,35,558566,0,8c4d9050,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,frame_total,240,133837764,557657,230185,559761,558566,228,8c4d9050,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,frame_over_1pct_count,1,0,0,0,0,0,0,8c4d9050,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,frame_over_2x_count,1,0,0,0,0,0,0,8c4d9050,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,visible_things_rendered,1,5166,5166,5166,5166,0,0,8c4d9050,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,line_quads_rendered,1,22549,22549,22549,22549,0,0,8c4d9050,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,things_final,1,27,27,27,27,0,0,8c4d9050,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,behavior_pass,1,1,1,1,1,0,0,8c4d9050,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,hit_test_heap_fixed_pass,1,1,1,1,1,0,0,d82df0ac,1
"melonds","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,overall_pass,1,1,1,1,1,0,0,8c4d9050,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,benchmark_started,1,1,1,1,1,0,0,00000000,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,file_output_ready,1,0,0,0,0,0,0,00000000,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,timer_read_overhead_ticks,1,13,13,13,13,0,0,00000000,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,scene_things_created,1,27,27,27,27,0,0,d8635f64,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,scene_position_sum_x,1,2995,2995,2995,2995,0,0,d8635f64,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,scene_position_sum_y,1,1943,1943,1943,1943,0,0,d8635f64,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,hit_test_heap_delta_bytes,1,0,0,0,0,0,0,d82df0ac,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,touch_create_and_drag,225,1594383,7086,26,110935,0,0,d8635f64,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,hit_test,600,998574,1664,1333,3077,0,0,d82df0ac,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,physics_step,240,56143433,233930,175554,341294,558566,0,8c4d9050,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,render_frame,240,77654567,323560,40739,383972,558566,0,8c4d9050,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,render_begin,240,126936,528,528,529,558566,0,8c4d9050,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,render_canvas,240,77497147,322904,40090,383318,558566,0,8c4d9050,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,render_end,240,8277,34,34,35,558566,0,8c4d9050,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,frame_total,240,133837764,557657,230185,559761,558566,228,8c4d9050,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,frame_over_1pct_count,1,0,0,0,0,0,0,8c4d9050,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,frame_over_2x_count,1,0,0,0,0,0,0,8c4d9050,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,visible_things_rendered,1,5166,5166,5166,5166,0,0,8c4d9050,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,line_quads_rendered,1,22549,22549,22549,22549,0,0,8c4d9050,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,things_final,1,27,27,27,27,0,0,8c4d9050,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,behavior_pass,1,1,1,1,1,0,0,8c4d9050,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,hit_test_heap_fixed_pass,1,1,1,1,1,0,0,d82df0ac,1
"melonds","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,overall_pass,1,1,1,1,1,0,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,benchmark_started,1,1,1,1,1,0,0,00000000,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,file_output_ready,1,0,0,0,0,0,0,00000000,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,timer_read_overhead_ticks,1,13,13,13,13,0,0,00000000,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,scene_things_created,1,27,27,27,27,0,0,d8635f64,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,scene_position_sum_x,1,2995,2995,2995,2995,0,0,d8635f64,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,scene_position_sum_y,1,1943,1943,1943,1943,0,0,d8635f64,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,hit_test_heap_delta_bytes,1,0,0,0,0,0,0,d82df0ac,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,touch_create_and_drag,225,1601352,7117,41,112429,0,0,d8635f64,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,hit_test,600,1067092,1778,1436,3435,0,0,d82df0ac,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,physics_step,240,56807183,236696,178112,345041,558566,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,render_frame,240,76739714,319748,44082,380662,558566,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,render_begin,240,127078,529,529,530,558566,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,render_canvas,240,76582527,319093,43432,380008,558566,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,render_end,240,8400,35,35,35,558566,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,frame_total,240,133585914,556607,234575,559193,558566,228,8c4d9050,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,frame_over_1pct_count,1,0,0,0,0,0,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,frame_over_2x_count,1,0,0,0,0,0,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,visible_things_rendered,1,5166,5166,5166,5166,0,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,line_quads_rendered,1,22549,22549,22549,22549,0,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,things_final,1,27,27,27,27,0,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,behavior_pass,1,1,1,1,1,0,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,hit_test_heap_fixed_pass,1,1,1,1,1,0,0,d82df0ac,1
"melonds","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,overall_pass,1,1,1,1,1,0,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,benchmark_started,1,1,1,1,1,0,0,00000000,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,file_output_ready,1,0,0,0,0,0,0,00000000,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,timer_read_overhead_ticks,1,13,13,13,13,0,0,00000000,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,scene_things_created,1,27,27,27,27,0,0,d8635f64,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,scene_position_sum_x,1,2995,2995,2995,2995,0,0,d8635f64,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,scene_position_sum_y,1,1943,1943,1943,1943,0,0,d8635f64,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,hit_test_heap_delta_bytes,1,0,0,0,0,0,0,d82df0ac,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,touch_create_and_drag,225,1601352,7117,41,112429,0,0,d8635f64,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,hit_test,600,1067092,1778,1436,3435,0,0,d82df0ac,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,physics_step,240,56807183,236696,178112,345041,558566,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,render_frame,240,76739714,319748,44082,380662,558566,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,render_begin,240,127078,529,529,530,558566,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,render_canvas,240,76582527,319093,43432,380008,558566,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,render_end,240,8400,35,35,35,558566,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,frame_total,240,133585914,556607,234575,559193,558566,228,8c4d9050,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,frame_over_1pct_count,1,0,0,0,0,0,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,frame_over_2x_count,1,0,0,0,0,0,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,visible_things_rendered,1,5166,5166,5166,5166,0,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,line_quads_rendered,1,22549,22549,22549,22549,0,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,things_final,1,27,27,27,27,0,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,behavior_pass,1,1,1,1,1,0,0,8c4d9050,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,hit_test_heap_fixed_pass,1,1,1,1,1,0,0,d82df0ac,1
"melonds","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,overall_pass,1,1,1,1,1,0,0,8c4d9050,1
"melonds","canvas-arm-o2",1,124,"e93b75e7f24279ca34ab5c22fd53308d664cf576739fc67fa867df1dac2139e3",738304,PPBENCH,bench-nds-hw-arm-canvas-o2,benchmark_started,1,1,1,1,1,0,0,00000000,1
"melonds","canvas-arm-o2",1,124,"e93b75e7f24279ca34ab5c22fd53308d664cf576739fc67fa867df1dac2139e3",738304,PPBENCH,bench-nds-hw-arm-canvas-o2,file_output_ready,1,0,0,0,0,0,0,00000000,1
"melonds","canvas-arm-o2",1,124,"e93b75e7f24279ca34ab5c22fd53308d664cf576739fc67fa867df1dac2139e3",738304,PPBENCH,bench-nds-hw-arm-canvas-o2,timer_read_overhead_ticks,1,13,13,13,13,0,0,00000000,1
"melonds","canvas-arm-o2",1,124,"e93b75e7f24279ca34ab5c22fd53308d664cf576739fc67fa867df1dac2139e3",738304,PPBENCH,bench-nds-hw-arm-canvas-o2,scene_things_created,1,27,27,27,27,0,0,d8635f64,1
